run_id,model,surface,real_split,layer,normalized_depth,source_eta2_on_pc1,template_eta2_on_pc1,real_template_eta2_on_pc1,real_affix_eta2_on_pc1,token_count_r2_on_pc1
REP01_E07,Fanar-1-9B,base,item,38,0.9047619047619048,0.4352356143949435,0.4058259428357203,0.47173768467080024,nan,0.02875406090731591
REP01_E07,Fanar-1-9B,base,item,39,0.9285714285714286,0.4910544306242433,0.3939512617314429,0.45267969239640216,nan,0.04342729358911527
REP01_E07,Fanar-1-9B,base,item,40,0.9523809523809523,0.5315851959936537,0.38129509521482957,0.4321697239623205,nan,0.05819396282556368
REP01_E07,Fanar-1-9B,base,item,41,0.9761904761904762,0.614629937578526,0.35724303423444215,0.32881867217211086,nan,0.0975514709940979
REP01_E07,Fanar-1-9B,base,item,42,1.0,0.5920162017244273,0.351360527043252,0.31275456764910353,nan,0.0826301639888089
REP01_E07b,Fanar-1-9B,full,family,0,0.0,0.08753243296269103,0.13145962913442333,0.08701999211462402,0.03381184021298467,0.2286933172716947
REP01_E07b,Fanar-1-9B,full,family,1,0.023809523809523808,0.07944377335006726,0.17351283537846718,0.135789296397975,0.03452141958275678,0.18567928712662538
REP01_E07b,Fanar-1-9B,full,family,2,0.047619047619047616,0.0056028399289504245,0.09570386076961246,0.09475829961833047,0.12324700069263117,0.23888461936759275
REP01_E07b,Fanar-1-9B,full,family,3,0.07142857142857142,0.02978039456152054,0.160192949439827,0.15932986168865199,0.15374495469978422,0.21480992607117658
REP01_E07b,Fanar-1-9B,full,family,4,0.09523809523809523,0.11199621893079094,0.19961120257630957,0.19693504160396333,0.1523610906509065,0.12633979439156934
REP01_E07b,Fanar-1-9B,full,family,5,0.11904761904761904,0.09238193145314368,0.3604558003430416,0.37167352456293506,0.0770311105345158,0.07877370681148826
REP01_E07b,Fanar-1-9B,full,family,6,0.14285714285714285,0.02413294365536754,0.5887497639101407,0.6086119024962999,0.03664925996243109,0.08914412232356848
REP01_E07b,Fanar-1-9B,full,family,7,0.16666666666666666,0.2949580196142768,0.2894050780352778,0.3824378506208232,0.0908536147629691,0.02344881738604417
REP01_E07b,Fanar-1-9B,full,family,8,0.19047619047619047,0.4523737181374951,0.20438120160993023,0.29833960203490134,0.05887948397997926,0.00012087050039590136
