run_id,model,surface,real_split,n_texts,n_layers,hidden_size,layer,normalized_depth,rank,pc1_anisotropy,edim90_components,edim90_fraction,effective_rank,effective_rank_fraction,participation_ratio,participation_ratio_fraction,mean_pairwise_cosine,anisotropy_bucket
REP01_E07,Fanar-1-9B,base,item,230,43,3584,2,0.047619047619047616,230,0.047585710883140564,111,0.4826086956521739,114.7622619766473,0.49896635642020565,74.78214263916016,0.32513975060504413,0.22129333019256592,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,3,0.07142857142857142,230,0.03709710016846657,136,0.591304347826087,144.00385207566345,0.6261037046767975,98.86932373046875,0.42986662491508154,0.2503822445869446,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,4,0.09523809523809523,230,0.03180548548698425,155,0.6739130434782609,162.30225572668672,0.7056619814203771,115.88882446289062,0.503864454186481,0.23091644048690796,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,5,0.11904761904761904,230,0.03790160268545151,158,0.6869565217391305,159.6958828825769,0.6943299255764214,107.1751937866211,0.4659791034200917,0.2545245289802551,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,6,0.14285714285714285,230,0.04606019705533981,159,0.691304347826087,157.4449435460897,0.6845432328090856,99.03299713134766,0.43057824839716374,0.3020349442958832,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,7,0.16666666666666666,230,0.05451970174908638,161,0.7,154.1693394681226,0.6703014759483591,90.5835189819336,0.39384138687797215,0.30911242961883545,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,8,0.19047619047619047,230,0.06219281628727913,161,0.7,151.31905928787035,0.6579089534255232,85.13744354248047,0.37016279801078467,0.3277047574520111,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,9,0.21428571428571427,230,0.07374776899814606,157,0.6826086956521739,143.5822408575559,0.624270612424156,74.46965789794922,0.3237811212954314,0.32015109062194824,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,10,0.23809523809523808,230,0.06827262789011002,153,0.6652173913043479,141.4746828015552,0.6151073165285008,75.50184631347656,0.32826889701511547,0.36729639768600464,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,11,0.2619047619047619,230,0.07059979438781738,153,0.6652173913043479,139.03089818234673,0.6044821660102032,72.73906707763672,0.31625681338102923,0.3902691602706909,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,12,0.2857142857142857,230,0.07108546048402786,149,0.6478260869565218,133.43949412625878,0.5801717135924295,68.5208511352539,0.29791674406632135,0.40962114930152893,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,13,0.30952380952380953,230,0.07151643186807632,147,0.6391304347826087,129.7182189702567,0.5639922563924203,65.91183471679688,0.286573194420856,0.43105843663215637,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,14,0.3333333333333333,230,0.07773790508508682,144,0.6260869565217392,124.19124095243173,0.5399619171844857,60.5384521484375,0.26321066151494565,0.4284813106060028,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,15,0.35714285714285715,230,0.08611052483320236,142,0.6173913043478261,117.1466748319383,0.5093333688345143,52.63766098022461,0.22885939556619395,0.47051727771759033,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,16,0.38095238095238093,230,0.08209175616502762,142,0.6173913043478261,118.73511007776933,0.5162396090337797,55.55044174194336,0.24152365974757983,0.5125460028648376,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,17,0.40476190476190477,230,0.08373641222715378,143,0.6217391304347826,121.06979148214968,0.5263903977484768,57.12607955932617,0.24837425895359205,0.48084327578544617,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,18,0.42857142857142855,230,0.08845765888690948,140,0.6086956521739131,117.28842119344951,0.5099496573628239,54.1921272277832,0.2356179444686226,0.47453731298446655,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,19,0.4523809523809524,230,0.08867757767438889,138,0.6,115.92926634586179,0.5040402884602686,53.86105728149414,0.23417850991953973,0.5344181060791016,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,20,0.47619047619047616,230,0.09775114059448242,135,0.5869565217391305,110.61014061212263,0.4809136548353158,48.664432525634766,0.21158448924189027,0.5350735783576965,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,21,0.5,230,0.1052308902144432,134,0.5826086956521739,107.71205176841072,0.46831326855830746,45.45069885253906,0.19761173414147418,0.5529533624649048,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,22,0.5238095238095238,230,0.12110251188278198,129,0.5608695652173913,100.05891313109775,0.4350387527439033,38.92779541015625,0.1692512843919837,0.5926005840301514,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,23,0.5476190476190477,230,0.11643499881029129,125,0.5434782608695652,97.39412291445188,0.42345270832370385,39.23605728149414,0.1705915533978006,0.6217172741889954,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,24,0.5714285714285714,230,0.12798906862735748,119,0.5173913043478261,87.91964422843408,0.3822593227323221,33.322566986083984,0.1448807260264521,0.6612955927848816,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,25,0.5952380952380952,230,0.13650350272655487,116,0.5043478260869565,83.53201956909301,0.36318269377866524,30.651714324951172,0.1332683231519616,0.6930592060089111,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,26,0.6190476190476191,230,0.149957537651062,112,0.48695652173913045,78.81930357551478,0.3426926242413686,27.41547203063965,0.11919770448104194,0.6624891757965088,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,27,0.6428571428571429,230,0.12467382103204727,115,0.5,86.4485901624475,0.37586343548890216,33.6539306640625,0.14632143766983696,0.6902154684066772,low
